epoch,loss,lr,train_accuracy,acc_train_max_diff,validation_accuracy,validation_loss,acc_val_max_diff,test_random,test_accuarcy,acc_test_max_dif
1,0.002708482454277968,0.001,0.5099367960053748,0.0,0.5101059952131194,0.002709648795073327,0.0,0.5072657988882804,0.49273420111171967,0.0
1,0.002708482454277968,0.001,0.5099367960053748,0.0,0.5101059952131194,0.002709648795073327,0.0,0.5072657988882804,0.49273420111171967,0.0
2,0.002707630651983292,0.001,0.5109487234783763,0.000729914898558448,0.5095511815595425,0.0027094998186457673,0.0,0.5072657988882804,0.49273420111171967,0.0
2,0.002707630651983292,0.001,0.5109487234783763,0.000729914898558448,0.5095511815595425,0.0027094998186457673,0.0,0.5072657988882804,0.49273420111171967,0.0
3,0.0027075455944943765,0.001,0.5089276333615346,0.000729914898558448,0.5105124284709722,0.00270920046687513,0.0,0.5072657988882804,0.49273420111171967,0.0
3,0.0027075455944943765,0.001,0.5089276333615346,0.000729914898558448,0.5105124284709722,0.00270920046687513,0.0,0.5072657988882804,0.49273420111171967,0.0
4,0.002699852372074345,0.001,0.5207279242215623,0.010658416416449601,0.5278342268413685,0.0027151200221101936,0.017934673917952115,0.5072657988882804,0.524605828953655,0.017340030065374656
5,0.00265165094779378,0.001,0.5676166619664571,0.057682630790243494,0.554749140361403,0.00268168391976335,0.044533472681878794,0.5072657988882804,0.5424236421055085,0.035157843217228146
5,0.00265165094779378,0.001,0.5676166619664571,0.057682630790243494,0.554749140361403,0.00268168391976335,0.044533472681878794,0.5072657988882804,0.5424236421055085,0.035157843217228146
6,0.00263167340841236,0.001,0.5824306166121995,0.07288642634771592,0.5641680698291045,0.0026697567179911072,0.05304276581057632,0.5072657988882804,0.5431577966042441,0.03589199771596374
6,0.00263167340841236,0.001,0.5824306166121995,0.07288642634771592,0.5641680698291045,0.0026697567179911072,0.05304276581057632,0.5072657988882804,0.5431577966042441,0.03589199771596374
7,0.0026268302863013196,0.001,0.5830057010777304,0.07288642634771592,0.5604198520066835,0.0026809719771255787,0.05304276581057632,0.5072657988882804,0.5417710603288546,0.03589199771596374
8,0.0026268994121555257,0.001,0.5823725551998142,0.07288642634771603,0.5525750449979678,0.002679389889809198,0.05304276581057632,0.5072657988882804,0.5489611131180591,0.04169531422977868
9,0.0026331806260991423,0.001,0.5787368048528282,0.07288642634771603,0.5706516479900907,0.0026625655197105606,0.05985536137077674,0.5072657988882804,0.5495670819106662,0.04230128302238578
9,0.0026331806260991423,0.001,0.5787368048528282,0.07288642634771603,0.5706516479900907,0.0026625655197105606,0.05985536137077674,0.5072657988882804,0.5495670819106662,0.04230128302238578
10,0.0026174371345870475,0.001,0.5882727006298281,0.07805112722084895,0.5830704419800397,0.0026389330757619674,0.07352571174205036,0.5072657988882804,0.5594373812825563,0.052171582394275884
10,0.0026174371345870475,0.001,0.5882727006298281,0.07805112722084895,0.5830704419800397,0.0026389330757619674,0.07352571174205036,0.5072657988882804,0.5594373812825563,0.052171582394275884
11,0.00261015821401904,0.001,0.5887095436372987,0.07847967574083603,0.5631552123452489,0.0026759739034616864,0.07352571174205036,0.5072657988882804,0.5489960728560941,0.052171582394275884
12,0.0025959504424352643,0.001,0.59705656287498,0.08621013807556832,0.5804770107156451,0.0026366930684412894,0.07352571174205036,0.5072657988882804,0.5631081537762344,0.05584235488795397
12,0.0025959504424352643,0.001,0.59705656287498,0.08621013807556832,0.5804770107156451,0.0026366930684412894,0.07352571174205036,0.5072657988882804,0.5631081537762344,0.05584235488795397
13,0.002585665453879308,0.001,0.6010379168671168,0.09045415083801978,0.5915797351087371,0.002610033451678329,0.08288012799421962,0.5072657988882804,0.5633761784345029,0.056110379546222555
13,0.002585665453879308,0.001,0.6010379168671168,0.09045415083801978,0.5915797351087371,0.002610033451678329,0.08288012799421962,0.5072657988882804,0.5633761784345029,0.056110379546222555
14,0.0025823112072983954,0.001,0.6002720591894627,0.09078869516652566,0.5760514041301361,0.002674697480339567,0.08288012799421962,0.5072657988882804,0.5525270063976321,0.056110379546222555
15,0.0025692857218904833,0.001,0.6064486875355972,0.09636259075551723,0.592282929158038,0.0026038765403170435,0.08288012799421962,0.5072657988882804,0.5655203757006514,0.058254576812371006
15,0.0025692857218904833,0.001,0.6064486875355972,0.09636259075551723,0.592282929158038,0.0026038765403170435,0.08288012799421962,0.5072657988882804,0.5655203757006514,0.058254576812371006
16,0.002560750813795539,0.001,0.608914915147393,0.09963614848238522,0.6042630332823679,0.002576665867352211,0.09251840239473053,0.5072657988882804,0.568923123536061,0.06165732464778062
16,0.002560750813795539,0.001,0.608914915147393,0.09963614848238522,0.6042630332823679,0.002576665867352211,0.09251840239473053,0.5072657988882804,0.568923123536061,0.06165732464778062
17,0.0025437152283850854,0.001,0.6142233871369088,0.1039465171447056,0.6098176211396905,0.002552664402525503,0.10040191733276571,0.5072657988882804,0.5681190495612553,0.06165732464778062
17,0.0025437152283850854,0.001,0.6142233871369088,0.1039465171447056,0.6098176211396905,0.002552664402525503,0.10040191733276571,0.5072657988882804,0.5681190495612553,0.06165732464778062
18,0.0025308509696471454,0.001,0.6173476440890717,0.1080356994741295,0.6159463766152496,0.0025442432998704183,0.10427916158625095,0.5072657988882804,0.5708226026359643,0.06355680374768391
18,0.0025308509696471454,0.001,0.6173476440890717,0.1080356994741295,0.6159463766152496,0.0025442432998704183,0.10427916158625095,0.5072657988882804,0.5708226026359643,0.06355680374768391
19,0.0025370451982281196,0.001,0.6173393496015881,0.1080356994741295,0.6194946034695207,0.0025365494950465957,0.11002728909017012,0.5072657988882804,0.5692610676703996,0.06355680374768391
19,0.0025370451982281196,0.001,0.6173393496015881,0.1080356994741295,0.6194946034695207,0.0025365494950465957,0.11002728909017012,0.5072657988882804,0.5692610676703996,0.06355680374768391
20,0.0025209873365698555,0.001,0.6222165082419557,0.11251748754444468,0.6254943325140155,0.002518358749404673,0.11473030250246763,0.5072657988882804,0.5725589362917041,0.06529313740342368
20,0.0025209873365698555,0.001,0.6222165082419557,0.11251748754444468,0.6254943325140155,0.002518358749404673,0.11473030250246763,0.5072657988882804,0.5725589362917041,0.06529313740342368
21,0.0025071576646786236,0.001,0.6271683172696759,0.11683615069424858,0.6333004315934119,0.0025005137145092814,0.12401375421755145,0.5072657988882804,0.5750876906762379,0.0678218917879575
21,0.0025071576646786236,0.001,0.6271683172696759,0.11683615069424858,0.6333004315934119,0.0025005137145092814,0.12401375421755145,0.5072657988882804,0.5750876906762379,0.0678218917879575
22,0.002489705605972955,0.001,0.6320150627892702,0.12243492974569103,0.631868238208597,0.0024943162465183655,0.12401375421755145,0.5072657988882804,0.5745166816216657,0.0678218917879575
22,0.002489705605972955,0.001,0.6320150627892702,0.12243492974569103,0.631868238208597,0.0024943162465183655,0.12401375421755145,0.5072657988882804,0.5745166816216657,0.0678218917879575
23,0.0024937222675193117,0.001,0.6308178917624679,0.12243492974569103,0.6275652067325992,0.0025089954621516195,0.12401375421755145,0.5072657988882804,0.5694708260986098,0.0678218917879575
24,0.002493445197531569,0.001,0.6323689609219046,0.12243492974569103,0.6392550013870342,0.0024721062260593496,0.12926512996187278,0.5072657988882804,0.5763462412454989,0.06908044235721855
24,0.002493445197531569,0.001,0.6323689609219046,0.12243492974569103,0.6392550013870342,0.0024721062260593496,0.12926512996187278,0.5072657988882804,0.5763462412454989,0.06908044235721855
25,0.0024770197028698296,0.001,0.6369917552794413,0.12626974779228395,0.6404678498390395,0.002481817443366497,0.13209080880218305,0.5072657988882804,0.570542924731684,0.06908044235721855
26,0.00247157266572371,0.001,0.6389824322755097,0.12928894123632095,0.6431322456405194,0.0024580736683529635,0.13235531298586511,0.5072657988882804,0.5699602624311002,0.06908044235721855
26,0.00247157266572371,0.001,0.6389824322755097,0.12928894123632095,0.6431322456405194,0.0024580736683529635,0.13235531298586511,0.5072657988882804,0.5699602624311002,0.06908044235721855
27,0.002452599273343752,0.001,0.6454936049501502,0.1348656016544738,0.6378034540375596,0.0024734927526384406,0.13235531298586511,0.5072657988882804,0.561068835724191,0.06908044235721855
28,0.002446048056016772,0.001,0.6489994083265596,0.13891607637564085,0.6517963704864942,0.0024356893887024227,0.14192907417084388,0.5072657988882804,0.5698320767249717,0.06908044235721855
28,0.002446048056016772,0.001,0.6489994083265596,0.13891607637564085,0.6517963704864942,0.0024356893887024227,0.14192907417084388,0.5072657988882804,0.5698320767249717,0.06908044235721855
29,0.002441182717256003,0.001,0.650721896893991,0.14080998435106695,0.6493384169747173,0.002437142113632678,0.14192907417084388,0.5072657988882804,0.5656136016687449,0.06908044235721855
30,0.002436910467502127,0.001,0.6530802961684997,0.14369093633704366,0.6583444618630127,0.002414566669177284,0.1468578838375041,0.5072657988882804,0.5694591728525981,0.06908044235721855
30,0.002436910467502127,0.001,0.6530802961684997,0.14369093633704366,0.6583444618630127,0.002414566669177284,0.1468578838375041,0.5072657988882804,0.5694591728525981,0.06908044235721855
31,0.0024249953496068744,0.001,0.6564838008659445,0.14594150727426547,0.6622023521518383,0.0023997433244856343,0.15340597521402255,0.5072657988882804,0.5723025648794472,0.06908044235721855
31,0.0024249953496068744,0.001,0.6564838008659445,0.14594150727426547,0.6622023521518383,0.0023997433244856343,0.15340597521402255,0.5072657988882804,0.5723025648794472,0.06908044235721855
32,0.0024109395998108286,0.001,0.6612033642441234,0.1509126701061142,0.6700084512312348,0.0023738550810059704,0.16062500403207602,0.5072657988882804,0.574108818011257,0.06908044235721855
32,0.0024109395998108286,0.001,0.6612033642441234,0.1509126701061142,0.6700084512312348,0.0023738550810059704,0.16062500403207602,0.5072657988882804,0.574108818011257,0.06908044235721855
33,0.002393036818490886,0.001,0.6663929485797072,0.1560358985418291,0.6742340668485939,0.002374631259360271,0.1650054513667124,0.5072657988882804,0.5716732895948167,0.06908044235721855
34,0.0024027396026945467,0.001,0.6631912764110306,0.1560358985418291,0.6713116181849852,0.002379738189454465,0.1650054513667124,0.5072657988882804,0.5745749478517241,0.06908044235721855
35,0.0023981999536329297,0.001,0.6632382785067711,0.1560358985418291,0.6675117897901385,0.002388015002125881,0.1650054513667124,0.5072657988882804,0.568200622283337,0.06908044235721855
36,0.0023831878994481828,0.001,0.6676426513605724,0.1577473277926157,0.6729889617888224,0.0023630322219041038,0.1650054513667124,0.5072657988882804,0.5748429725099926,0.06908044235721855
36,0.0023831878994481828,0.001,0.6676426513605724,0.1577473277926157,0.6729889617888224,0.0023630322219041038,0.1650054513667124,0.5072657988882804,0.5748429725099926,0.06908044235721855
37,0.0023764351735444354,0.001,0.6707254358753173,0.1607775805532976,0.678543549646145,0.0023527427722116545,0.16836013857438703,0.5072657988882804,0.5743069231934556,0.06908044235721855
37,0.0023764351735444354,0.001,0.6707254358753173,0.1607775805532976,0.678543549646145,0.0023527427722116545,0.16836013857438703,0.5072657988882804,0.5743069231934556,0.06908044235721855
