epoch,loss,lr,train_accuracy,acc_train_max_diff,validation_accuracy,validation_loss,acc_val_max_diff,test_random,test_accuarcy,test_loss,acc_test_max_dif
1,0.0027023965995473,0.001,0.5262824761597669,0.0141697866470809,0.5297678760519423,0.0026921682889821,0.0194435155771053,0.50414922840172,0.5175677036142152,0.0027114692668498,0.0134184752124951
2,0.0026594907413202,0.001,0.5622831688252751,0.0501704793125891,0.5688360363372903,0.0026610910249701,0.0585116758624533,0.50414922840172,0.5463893802764235,0.002707268217799,0.0422401518747034
3,0.0026246865476876,0.001,0.5801909607151174,0.0680782712024314,0.5685434431254528,0.002655846593967,0.0585116758624533,0.50414922840172,0.5498986063770117,0.0026985999861716,0.0457493779752916
4,0.0026234762728111,0.001,0.5850724611719184,0.0729597716592324,0.5634091289082094,0.0026586298004331,0.0585116758624533,0.50414922840172,0.5505601817894177,0.0026977305621047,0.0464109533876976
5,0.0026119955421082,0.001,0.5899241053568123,0.0778114158441263,0.5603926322242657,0.0026579972738367,0.0585116758624533,0.50414922840172,0.5557089643468381,0.0027027648417589,0.051559735945118
6,0.0026188798842299,0.001,0.5839289659578788,0.0778114158441263,0.5696441509223653,0.0026474300551253,0.0593197904475283,0.50414922840172,0.5530626626972142,0.0026917956471897,0.051559735945118
7,0.0025950472115386,0.001,0.5969821280356364,0.0848694385229504,0.5811806832748146,0.0026258676181182,0.0708563227999776,0.50414922840172,0.5569602048007364,0.0027043985123104,0.0528109763990163
8,0.0025950281190394,0.001,0.5957848915321642,0.0848694385229504,0.5726676141113526,0.0026399064648179,0.0708563227999776,0.50414922840172,0.5555795256791934,0.0026920273000146,0.0528109763990163
9,0.0026015161719468,0.001,0.5927126811529297,0.0848694385229504,0.5729880733433651,0.0026449779819759,0.0708563227999776,0.50414922840172,0.553508506996879,0.002691845206286,0.0528109763990163
10,0.0025903439595855,0.001,0.5979494712454245,0.0858367817327385,0.5785752103884523,0.0026265326045478,0.0708563227999776,0.50414922840172,0.5565862708719852,0.0026948857722508,0.0528109763990163
11,0.002580884013338,0.001,0.6020457517510703,0.0899330622383843,0.5785473443682774,0.0026271364283669,0.0708563227999776,0.50414922840172,0.5566437991687161,0.002700401790324,0.0528109763990163
12,0.0025799437309273,0.001,0.6000453815332987,0.0899330622383843,0.5900281446803768,0.0026055272548804,0.0797037842055398,0.50414922840172,0.5624973033610907,0.0026883235662621,0.0583480749593706
13,0.00257278939327,0.001,0.6034071977500314,0.0912945082373454,0.5979072618848577,0.0025839285822986,0.0875829014100206,0.50414922840172,0.5654887747911004,0.0026923605223053,0.0613395463893803
14,0.002567195261173,0.001,0.6049597238891974,0.0928470343765114,0.5920344981329766,0.0025943647844831,0.0875829014100206,0.50414922840172,0.5643813550790295,0.0026883102263464,0.0613395463893803
15,0.0025579993573908,0.001,0.6094530928112069,0.0973404032985209,0.5984506492782701,0.0025796918621488,0.0881262888034331,0.50414922840172,0.5610734780169996,0.0026889012532345,0.0613395463893803
16,0.0025602196446452,0.001,0.6077214290405986,0.0973404032985209,0.5978863623697264,0.0025870498191524,0.0881262888034331,0.50414922840172,0.5603831384562281,0.0026844077358649,0.0613395463893803
17,0.0025515253082951,0.001,0.6115818449981788,0.0994691554854928,0.6028604469709636,0.0025763441217069,0.0925360864961266,0.50414922840172,0.5588298744444924,0.0026941161328794,0.0613395463893803
18,0.0025499995458708,0.001,0.6100352901133941,0.0994691554854928,0.6038078916569135,0.0025700486584802,0.0934835311820765,0.50414922840172,0.5638779824826337,0.0026874551905977,0.0613395463893803
