epoch,loss,lr,train_accuracy,acc_train_max_diff,validation_accuracy,validation_loss,acc_val_max_diff,test_random,test_accuarcy,test_loss,acc_test_max_dif
1,0.0027110942819353,0.01,0.5142499294968564,0.004268896224902341,0.5101059952131194,0.002712371646083228,0,0.5072657988882804,0.49273420111171967,0.0027254500276353666,0
1,0.0027110942819353,0.01,0.5142499294968564,0.004268896224902341,0.5101059952131194,0.002712371646083228,0,0.5072657988882804,0.49273420111171967,0.0027254500276353666,0
2,0.002708244741193368,0.01,0.5127403327748379,0.004268896224902341,0.5095511815595425,0.0027125766214296664,0,0.5072657988882804,0.49273420111171967,0.0027253537973870225,0
2,0.002708244741193368,0.01,0.5127403327748379,0.004268896224902341,0.5095511815595425,0.0027125766214296664,0,0.5072657988882804,0.49273420111171967,0.0027253537973870225,0
3,0.0027093929306106802,0.01,0.5108796027493461,0.004268896224902341,0.5105124284709722,0.0027125657027363918,0,0.5072657988882804,0.49273420111171967,0.002726129146064178,0
4,0.002708968992685953,0.01,0.5108574841160565,0.004268896224902341,0.5098995529234164,0.002713063747423085,0,0.5072657988882804,0.49273420111171967,0.0027264998099527007,0
5,0.002709715334017237,0.01,0.5095414254353223,0.004268896224902341,0.5102156676795242,0.002711980194682999,0,0.5072657988882804,0.49273420111171967,0.0027247865797971503,0
5,0.002709715334017237,0.01,0.5095414254353223,0.004268896224902341,0.5102156676795242,0.002711980194682999,0,0.5072657988882804,0.49273420111171967,0.0027247865797971503,0
6,0.0027265604521035467,0.01,0.5111007890822427,0.004268896224902341,0.5111253040185282,0.0027119828356263133,0,0.5072657988882804,0.49273420111171967,0.002725582320871331,0
7,0.002713899148280261,0.01,0.5031823183645483,0.004268896224902341,0.5090608811214977,0.002710521932923567,0,0.5072657988882804,0.49273420111171967,0.0027206078290330873,0
7,0.002713899148280261,0.01,0.5031823183645483,0.004268896224902341,0.5090608811214977,0.002710521932923567,0,0.5072657988882804,0.49273420111171967,0.0027206078290330873,0
8,0.002709190764824833,0.01,0.5105616473958074,0.004268896224902341,0.5112607817711459,0.002712503950883191,0,0.5072657988882804,0.49273420111171967,0.0027267188877403863,0
9,0.0027115526587364446,0.01,0.5071470833817179,0.004268896224902341,0.510796286619314,0.0027119739641639946,0,0.5072657988882804,0.49273420111171967,0.00272528824290496,0
10,0.002709110325267925,0.01,0.5094225377813905,0.004268896224902341,0.5095447302379893,0.0027113617344401305,0,0.5072657988882804,0.49273420111171967,0.0027229336798854403,0
11,0.0027247355851878537,0.01,0.5025298186825036,0.004268896224902341,0.5095253762733296,0.0027138374046147707,0,0.5072657988882804,0.49273420111171967,0.0027275125679731907,0
12,0.002715232525472319,0.01,0.5022892785454787,0.004268896224902341,0.5080867315669615,0.0027151923385057095,0,0.5072657988882804,0.49273420111171967,0.002728473477113924,0
13,0.002717061696382382,0.01,0.5013768849222806,0.004268896224902341,0.5086996071145174,0.0027141231859820147,0,0.5072657988882804,0.49273420111171967,0.002727303040070266,0
14,0.0027226143278535906,0.01,0.5030081341273923,0.004268896224902341,0.5112672330926991,0.002713052935244269,0,0.5072657988882804,0.49273420111171967,0.0027277997868871205,0
15,0.0027195999245329763,0.01,0.5104012873044574,0.004268896224902341,0.509860844994097,0.002712439353132863,0,0.5072657988882804,0.49273420111171967,0.002725386856977909,0
16,0.0027124443680255138,0.01,0.5137246119562272,0.004445845291219386,0.5117446308876373,0.0027119537890951434,0,0.5072657988882804,0.49273420111171967,0.0027260929872234695,0
17,0.002720106193880269,0.01,0.5141144528679573,0.004445845291219386,0.5094157038069248,0.002713256671639141,0,0.5072657988882804,0.49273420111171967,0.002726429569088175,0
18,0.0027188764411576237,0.01,0.50488268829869,0.004445845291219386,0.5116672150289987,0.002708923867669418,0,0.5072657988882804,0.49273420111171967,0.0027181223758445325,0
18,0.0027188764411576237,0.01,0.50488268829869,0.004445845291219386,0.5116672150289987,0.002708923867669418,0,0.5072657988882804,0.49273420111171967,0.0027181223758445325,0
19,0.0027141483776850564,0.01,0.5069784288028842,0.004445845291219386,0.5094673143793506,0.00271228576505225,0,0.5072657988882804,0.49273420111171967,0.0027246598939667916,0
20,0.002713832533679958,0.01,0.5061517448836836,0.004445845291219386,0.5107640300115479,0.0027118205264341153,0,0.5072657988882804,0.49273420111171967,0.0027249226453383113,0
21,0.002715849842884168,0.01,0.508905514728245,0.004445845291219386,0.5092866773758604,0.002712474736312966,0,0.5072657988882804,0.49273420111171967,0.0027248390558895,0
22,0.0027150770073586495,0.01,0.50559324939312,0.004445845291219386,0.5110414368383364,0.0027091723951242893,0,0.5072657988882804,0.49273420111171967,0.0027184661626662985,0
23,0.002714502381510358,0.01,0.5106528867581273,0.004445845291219386,0.5102285703226306,0.0027099659928223013,0,0.5072657988882804,0.49273420111171967,0.0027202693683089536,0
24,0.0027149532117780504,0.01,0.5122426635258207,0.004445845291219386,0.5099898714251614,0.0027114681135440924,0,0.5072657988882804,0.49273420111171967,0.0027235069105200705,0
25,0.0027141252891785977,0.01,0.5107054185121901,0.004445845291219386,0.5083770410368564,0.0027126128067366997,0,0.5072657988882804,0.49273420111171967,0.0027243132607250855,0
26,0.0027163211054657527,0.01,0.5036716931260817,0.004445845291219386,0.5107769326546543,0.002712079091626942,0,0.5072657988882804,0.49273420111171967,0.0027254811201542005,0
27,0.002714325813260118,0.01,0.5105616473958074,0.004445845291219386,0.5085963859696658,0.0027131452521325923,0,0.5072657988882804,0.49273420111171967,0.0027255127037464602,0
28,0.0027143400198857883,0.01,0.5061572745420061,0.004445845291219386,0.5098672963156503,0.002711843785807906,0,0.5072657988882804,0.49273420111171967,0.002724163517365122,0
29,0.0027142954855659783,0.01,0.5082585447045227,0.004445845291219386,0.51026727825195,0.002712533629964121,0,0.5072657988882804,0.49273420111171967,0.002725900996267992,0
30,0.00271449531090966,0.01,0.5099810332719541,0.004445845291219386,0.5114865780255086,0.0027111156268245537,0,0.5072657988882804,0.49273420111171967,0.00272417752511303,0
31,0.002715645897953579,0.01,0.5055103045182838,0.004445845291219386,0.5087963769378158,0.00271208182216545,0,0.5072657988882804,0.49273420111171967,0.0027236703393393002,0
32,0.0027145758798319463,0.01,0.5097266689891231,0.004445845291219386,0.5093834471991587,0.002712865651680146,0,0.5072657988882804,0.49273420111171967,0.002725602378477139,0
33,0.0027130721071781426,0.01,0.5108160116786383,0.004445845291219386,0.5092286154818815,0.002713717761576813,0,0.5072657988882804,0.49273420111171967,0.0027270713548232526,0
34,0.002713956606778133,0.01,0.5100114463927274,0.004445845291219386,0.5095447302379893,0.0027131763374350863,0,0.5072657988882804,0.49273420111171967,0.002726386235157672,0
35,0.0027141527734711656,0.01,0.5130334046659257,0.004445845291219386,0.5100027740682679,0.0027108926436131835,0,0.5072657988882804,0.49273420111171967,0.0027223086156519805,0
36,0.002713968882151744,0.01,0.507578396730866,0.004445845291219386,0.5103059861812692,0.0027108910105196693,0,0.5072657988882804,0.49273420111171967,0.0027225821400770054,0
37,0.002716834843892067,0.01,0.5089801651155975,0.004445845291219386,0.510183411071758,0.0027095856093124937,0,0.5072657988882804,0.49273420111171967,0.0027191688373386035,0
38,0.0027119689469650102,0.01,0.5091930569610104,0.004445845291219386,0.5093769958776055,0.002712914531434127,0,0.5072657988882804,0.49273420111171967,0.0027257535888060903,0
39,0.002717563258313081,0.01,0.5070392550444308,0.004445845291219386,0.5115252859548278,0.00270957101913891,0,0.5072657988882804,0.49273420111171967,0.002720425878341209,0
40,0.0027126720659226946,0.01,0.5088059808784415,0.004445845291219386,0.5099963227467147,0.002710198895336778,0,0.5072657988882804,0.49273420111171967,0.0027206856971639277,0
41,0.0027183966140936176,0.01,0.5039647650171696,0.004445845291219386,0.506957750295148,0.002709957274017888,0,0.5072657988882804,0.49273420111171967,0.0027174693843278813,0
41,0.0027183966140936176,0.01,0.5039647650171696,0.004445845291219386,0.506957750295148,0.002709957274017888,0,0.5072657988882804,0.49273420111171967,0.0027174693843278813,0
42,0.0027134017039589092,0.01,0.5101248043883368,0.004445845291219386,0.5100414819975873,0.002712704586822917,0,0.5072657988882804,0.49273420111171967,0.002725872131986143,0
43,0.0027150172131977152,0.01,0.5076862250681531,0.004445845291219386,0.5091641022663492,0.00271308263201352,0,0.5072657988882804,0.49273420111171967,0.002725772353784395,0
44,0.002720705663319448,0.01,0.5046338536741815,0.004445845291219386,0.5117962414600631,0.0027316418030908203,0,0.5072657988882804,0.49273420111171967,0.002756055810743707,0
45,0.002714879676871604,0.01,0.5091737031568819,0.004445845291219386,0.5110349855167831,0.0027121146178517327,0,0.5072657988882804,0.49273420111171967,0.0027256775627215357,0
46,0.0027141073632571074,0.01,0.5072687358648109,0.004445845291219386,0.5121252588592773,0.002713117211528579,0,0.5072657988882804,0.49273420111171967,0.002728765481736342,0
47,0.002712941444191127,0.01,0.5079184707176944,0.004445845291219386,0.5087254124007303,0.002716093015534499,0,0.5072657988882804,0.49273420111171967,0.0027302771495194386,0
48,0.002714340536193724,0.01,0.5068595411489524,0.004445845291219386,0.5115059319901681,0.002711970051968701,0,0.5072657988882804,0.49273420111171967,0.002725971926163406,0
49,0.002715534286778835,0.01,0.5043048390039979,0.004445845291219386,0.5095318275948828,0.0027128924614076965,0,0.5072657988882804,0.49273420111171967,0.002725916733538996,0
50,0.0027157889126150593,0.01,0.5092428238859121,0.004445845291219386,0.5105124284709722,0.002709393281885026,0,0.5072657988882804,0.49273420111171967,0.002719612818420084,0
51,0.0027153617377543363,0.01,0.5101773361423998,0.004445845291219386,0.5105511364002916,0.002711651409160761,0,0.5072657988882804,0.49273420111171967,0.002724172004530872,0
52,0.002712260553501336,0.01,0.5091045824278518,0.004445845291219386,0.5100608359622468,0.0027122108369376035,0,0.5072657988882804,0.49273420111171967,0.0027252387208936265,0
53,0.002716007746923881,0.01,0.5101303340466593,0.004445845291219386,0.5098479423509906,0.002712409272988468,0,0.5072657988882804,0.49273420111171967,0.00272526272375694,0
54,0.002715026295471242,0.01,0.5065609395995422,0.004445845291219386,0.5079706077790035,0.0027132737700936273,0,0.5072657988882804,0.49273420111171967,0.0027251985098289237,0
55,0.0027149828998963526,0.01,0.5061766283461345,0.004445845291219386,0.5109962775874638,0.002712267592993551,0,0.5072657988882804,0.49273420111171967,0.0027260447050509824,0
56,0.002713952717247363,0.01,0.5119081191973148,0.004445845291219386,0.5079706077790035,0.0027156623883473076,0,0.5072657988882804,0.49273420111171967,0.002729070486260076,0
57,0.0027153808429607254,0.01,0.5065139375038017,0.004445845291219386,0.509860844994097,0.0027125176854803515,0,0.5072657988882804,0.49273420111171967,0.0027253544280725537,0
58,0.0027144485417823433,0.01,0.5113634478525572,0.004445845291219386,0.511499480668615,0.002713740997494351,0,0.5072657988882804,0.49273420111171967,0.002729191167380728,0
59,0.0027142949367931005,0.01,0.5069010135863705,0.004445845291219386,0.5098221370647777,0.002712871115064335,0,0.5072657988882804,0.49273420111171967,0.002726060368695702,0
60,0.0027144304690270293,0.01,0.5079101762302107,0.004445845291219386,0.5103317914674821,0.002712918586674108,0,0.5072657988882804,0.49273420111171967,0.0027266792038676637,0
61,0.002715766919841593,0.01,0.5103238720879437,0.004445845291219386,0.5117962414600631,0.0027106043174348073,0,0.5072657988882804,0.49273420111171967,0.0027234829152972206,0
62,0.002715768486893033,0.01,0.5028118312569466,0.004445845291219386,0.5088608901533479,0.0027162360417644985,0,0.5072657988882804,0.49273420111171967,0.002731908147450326,0
63,0.0027134829620608274,0.01,0.5063591070707741,0.004445845291219386,0.5107124194391222,0.002712523193854402,0,0.5072657988882804,0.49273420111171967,0.0027259703452820537,0
64,0.0027156153741514136,0.01,0.5080760659798831,0.004445845291219386,0.5107575786899946,0.002712841111056629,0,0.5072657988882804,0.49273420111171967,0.0027267854590986794,0
65,0.0027136922412945045,0.01,0.5116731087186123,0.004445845291219386,0.5087641203300496,0.002714195013641515,0,0.5072657988882804,0.49273420111171967,0.002727396241916722,0
66,0.002715957546070916,0.01,0.5059250288924647,0.004445845291219386,0.5101382518208855,0.002712434420398321,0,0.5072657988882804,0.49273420111171967,0.002725637898991853,0
67,0.0027143049567596228,0.01,0.5120131827054406,0.004445845291219386,0.5094157038069248,0.0027127432085039802,0,0.5072657988882804,0.49273420111171967,0.002725121052893936,0
