epoch,loss,lr,train_accuracy,acc_train_max_diff,validation_accuracy,validation_loss,acc_val_max_diff,test_random,test_accuarcy,acc_test_max_dif
1,0.0027076973925452556,0.001,0.5102121116565136,5.023036202134179e-05,0.5102618864681139,0.0027084223861350565,0.0,0.5073407557827416,0.4926592442172584,0.0
1,0.0027076973925452556,0.001,0.5102121116565136,5.023036202134179e-05,0.5102618864681139,0.0027084223861350565,0.0,0.5073407557827416,0.4926592442172584,0.0
2,0.0027077545050485916,0.001,0.508191734872987,5.023036202134179e-05,0.5110432483819297,0.0027081881241782938,0.0,0.5073407557827416,0.4926592442172584,0.0
2,0.0027077545050485916,0.001,0.508191734872987,5.023036202134179e-05,0.5110432483819297,0.0027081881241782938,0.0,0.5073407557827416,0.4926592442172584,0.0
3,0.0027074157576088874,0.001,0.5106000016743454,5.023036202134179e-05,0.5091875138366172,0.0027084888462958912,0.0,0.5073407557827416,0.4926592442172584,0.0
4,0.0027000174253235987,0.001,0.5247956600967214,0.015169569330457211,0.5319316568779382,0.002697000678001745,0.02041959134771898,0.5073407557827416,0.5239012207361763,0.01656046495343466
4,0.0027000174253235987,0.001,0.5247956600967214,0.015169569330457211,0.5319316568779382,0.002697000678001745,0.02041959134771898,0.5073407557827416,0.5239012207361763,0.01656046495343466
5,0.0026630704345718932,0.001,0.5654069077910082,0.054650633879262944,0.5512182734506245,0.0026772916522682616,0.0423433043795336,0.5073407557827416,0.5386410848913474,0.03130032910860581
5,0.0026630704345718932,0.001,0.5654069077910082,0.054650633879262944,0.5512182734506245,0.0026772916522682616,0.0423433043795336,0.5073407557827416,0.5386410848913474,0.03130032910860581
6,0.0026418318015259262,0.001,0.577802644907618,0.06728077935197252,0.5531195874409095,0.0026773652578608305,0.04369766503014749,0.5073407557827416,0.5411502462479285,0.03380949046518689
7,0.0026318961188369163,0.001,0.5820694351037675,0.07162570566682203,0.5643581763012931,0.002667912610424276,0.05475393611064083,0.5073407557827416,0.5416404080013071,0.03429965221856546
7,0.0026318961188369163,0.001,0.5820694351037675,0.07162570566682203,0.5643581763012931,0.002667912610424276,0.05475393611064083,0.5073407557827416,0.5416404080013071,0.03429965221856546
8,0.0026328918772520423,0.001,0.5801020792579301,0.07162570566682203,0.5451106278242978,0.0026962841585891524,0.05475393611064083,0.5073407557827416,0.5349065191513199,0.03429965221856546
9,0.002667748558964344,0.001,0.5620554264139149,0.07162570566682203,0.5505280704267538,0.002679970735084,0.05475393611064083,0.5073407557827416,0.5346030856849427,0.03429965221856546
10,0.002644328865788806,0.001,0.5704634309011606,0.07162570566682203,0.568362656109599,0.0026579960222257552,0.058159371785021285,0.5073407557827416,0.5430992227435053,0.03575846696076368
10,0.002644328865788806,0.001,0.5704634309011606,0.07162570566682203,0.568362656109599,0.0026579960222257552,0.058159371785021285,0.5073407557827416,0.5430992227435053,0.03575846696076368
11,0.0026314493808608378,0.001,0.5819940895607355,0.07189918208227175,0.5612392399953118,0.0026667973156867305,0.058159371785021285,0.5073407557827416,0.5391545876806013,0.03575846696076368
12,0.002631879197166603,0.001,0.5813996969434825,0.07189918208227175,0.5609006498326583,0.0026657646469167677,0.058159371785021285,0.5073407557827416,0.5424456737390005,0.03575846696076368
13,0.002619829877851621,0.001,0.5854711468428823,0.0755436739044898,0.564169347172121,0.0026589899470839686,0.058159371785021285,0.5073407557827416,0.5453866442592722,0.038045888476530565
14,0.0026098804229749218,0.001,0.5931815074131642,0.08286335388127208,0.5700881636692755,0.002649722715276043,0.06019091276094224,0.5073407557827416,0.5474639964521626,0.04012324066942097
14,0.0026098804229749218,0.001,0.5931815074131642,0.08286335388127208,0.5700881636692755,0.002649722715276043,0.06019091276094224,0.5073407557827416,0.5474639964521626,0.04012324066942097
15,0.0026057802995842596,0.001,0.5908067275198201,0.08286335388127208,0.5691570407219784,0.0026441862588780186,0.06141504642592033,0.5073407557827416,0.5499964988446188,0.04265574306187714
15,0.0026057802995842596,0.001,0.5908067275198201,0.08286335388127208,0.5691570407219784,0.0026441862588780186,0.06141504642592033,0.5073407557827416,0.5499964988446188,0.04265574306187714
16,0.002598938277455484,0.001,0.595525590974162,0.08607251589930487,0.5730117594968029,0.0026366673443413012,0.06141504642592033,0.5073407557827416,0.5476273837032888,0.04265574306187714
16,0.002598938277455484,0.001,0.595525590974162,0.08607251589930487,0.5730117594968029,0.0026366673443413012,0.06141504642592033,0.5073407557827416,0.5476273837032888,0.04265574306187714
17,0.0025915596795438906,0.001,0.5987012660841805,0.08886867271849508,0.586333980127362,0.00261152750755965,0.07530375444399595,0.5073407557827416,0.5525873538267628,0.0452465980440212
17,0.0025915596795438906,0.001,0.5987012660841805,0.08886867271849508,0.586333980127362,0.00261152750755965,0.07530375444399595,0.5073407557827416,0.5525873538267628,0.0452465980440212
18,0.0025903484396319894,0.001,0.5961367270454222,0.08886867271849508,0.5888994517443905,0.0026139421147031777,0.07782364661605179,0.5073407557827416,0.5533109259388932,0.04597017015615157
19,0.002578162621432371,0.001,0.6001774806124756,0.0891756360419591,0.5852140280508927,0.002610355079252439,0.07782364661605179,0.5073407557827416,0.5501948976495576,0.04597017015615157
19,0.002578162621432371,0.001,0.6001774806124756,0.0891756360419591,0.5852140280508927,0.002610355079252439,0.07782364661605179,0.5073407557827416,0.5501948976495576,0.04597017015615157
20,0.0025755520700915047,0.001,0.6029568939776586,0.09302383988793039,0.5877925223664848,0.0026086269101504274,0.07782364661605179,0.5073407557827416,0.5535793478514577,0.046238592068716056
20,0.0025755520700915047,0.001,0.6029568939776586,0.09302383988793039,0.5877925223664848,0.0026086269101504274,0.07782364661605179,0.5073407557827416,0.5535793478514577,0.046238592068716056
21,0.0025698904283506813,0.001,0.604274045692886,0.09452237902156835,0.5992394744038859,0.0025807575838420736,0.08802041959134765,0.5073407557827416,0.5589127745489345,0.051572018766192884
21,0.0025698904283506813,0.001,0.604274045692886,0.09452237902156835,0.5992394744038859,0.0025807575838420736,0.08802041959134765,0.5073407557827416,0.5589127745489345,0.051572018766192884
22,0.0025549204200238833,0.001,0.6098496158772593,0.09995562984688111,0.6039211345374988,0.0025678234391871995,0.0930341585383323,0.5073407557827416,0.5612935602082021,0.053952804425460466
22,0.0025549204200238833,0.001,0.6098496158772593,0.09995562984688111,0.6039211345374988,0.0025678234391871995,0.0930341585383323,0.5073407557827416,0.5612935602082021,0.053952804425460466
23,0.002533254263964555,0.001,0.6163265420023497,0.1068790480788282,0.6034132492935186,0.00256199947667365,0.0930341585383323,0.5073407557827416,0.5655766402912962,0.05823588450855455
23,0.002533254263964555,0.001,0.6163265420023497,0.1068790480788282,0.6034132492935186,0.00256199947667365,0.0930341585383323,0.5073407557827416,0.5655766402912962,0.05823588450855455
24,0.002534559836952136,0.001,0.6170018613139705,0.1068790480788282,0.6156415632447356,0.0025390087855723963,0.10586802797275652,0.5073407557827416,0.566988772961744,0.059648017179002366
24,0.002534559836952136,0.001,0.6170018613139705,0.1068790480788282,0.6156415632447356,0.0025390087855723963,0.10586802797275652,0.5073407557827416,0.566988772961744,0.059648017179002366
25,0.002540535213277653,0.001,0.6133908563997668,0.1068790480788282,0.6079777051400591,0.002555613013323479,0.10586802797275652,0.5073407557827416,0.5630324673809024,0.059648017179002366
26,0.0025357668426936094,0.001,0.6173255680914416,0.10689300095716747,0.6147495083931293,0.0025438973370987376,0.10586802797275652,0.5073407557827416,0.5602898956655696,0.059648017179002366
27,0.0025260427195763265,0.001,0.6195440757473859,0.10975055044105042,0.6103543476279154,0.00254613123498906,0.10586802797275652,0.5073407557827416,0.5628107275400882,0.059648017179002366
28,0.002525857262495769,0.001,0.6202445102400174,0.11040354514732842,0.6187214314550261,0.0025353205938074947,0.10771073981950541,0.5073407557827416,0.5610718203673879,0.059648017179002366
28,0.002525857262495769,0.001,0.6202445102400174,0.11040354514732842,0.6187214314550261,0.0025353205938074947,0.10771073981950541,0.5073407557827416,0.5610718203673879,0.059648017179002366
29,0.0025214233778610906,0.001,0.6219272273677336,0.11223137220977308,0.6212803917227728,0.002524670551356284,0.10993110992459865,0.5073407557827416,0.5604649534346334,0.059648017179002366
29,0.0025214233778610906,0.001,0.6219272273677336,0.11223137220977308,0.6212803917227728,0.002524670551356284,0.10993110992459865,0.5073407557827416,0.5604649534346334,0.059648017179002366
30,0.0025208183555957726,0.001,0.6216760755576268,0.11223137220977308,0.6149513602208649,0.0025367725345913886,0.10993110992459865,0.5073407557827416,0.5662301892958009,0.059648017179002366
31,0.0025129170849501788,0.001,0.6251419705371021,0.11405919927221786,0.622693354516923,0.002518987477188206,0.11458021331180246,0.5073407557827416,0.5644329295334127,0.059648017179002366
31,0.0025129170849501788,0.001,0.6251419705371021,0.11405919927221786,0.622693354516923,0.002518987477188206,0.11458021331180246,0.5073407557827416,0.5644329295334127,0.059648017179002366
32,0.0025012706500804906,0.001,0.6279939388696494,0.11838738213306021,0.6262811079711937,0.0025062029495916613,0.114723462996002,0.5073407557827416,0.5635109586163434,0.059648017179002366
32,0.0025012706500804906,0.001,0.6279939388696494,0.11838738213306021,0.6262811079711937,0.0025062029495916613,0.114723462996002,0.5073407557827416,0.5635109586163434,0.059648017179002366
33,0.002498305678569541,0.001,0.62890366653737,0.11892875381262402,0.6276224459232442,0.002500940078117287,0.11692429905324986,0.5073407557827416,0.5634759470625307,0.059648017179002366
33,0.002498305678569541,0.001,0.62890366653737,0.11892875381262402,0.6276224459232442,0.002500940078117287,0.11692429905324986,0.5073407557827416,0.5634759470625307,0.059648017179002366
34,0.0025018234251984925,0.001,0.6280581221100101,0.11892875381262402,0.6276419799710896,0.002504724315607841,0.118272148354582,0.5073407557827416,0.5628107275400882,0.059648017179002366
35,0.002503440942339379,0.001,0.6277958079972318,0.11892875381262402,0.6307413822292255,0.002498014872223067,0.11988696297646795,0.5073407557827416,0.5631024904885279,0.059648017179002366
35,0.002503440942339379,0.001,0.6277958079972318,0.11892875381262402,0.6307413822292255,0.002498014872223067,0.11988696297646795,0.5073407557827416,0.5631024904885279,0.059648017179002366
36,0.00248878713175549,0.001,0.6311724045553357,0.1208877379314579,0.6358788368125643,0.002489657334096622,0.1259034497128495,0.5073407557827416,0.5647246924818523,0.059648017179002366
36,0.00248878713175549,0.001,0.6311724045553357,0.1208877379314579,0.6358788368125643,0.002489657334096622,0.1259034497128495,0.5073407557827416,0.5647246924818523,0.059648017179002366
37,0.002487333964464734,0.001,0.633393702786948,0.12361692093461962,0.6379559572334579,0.0024846702562609057,0.12679550456445576,0.5073407557827416,0.566848726746493,0.059648017179002366
37,0.002487333964464734,0.001,0.633393702786948,0.12361692093461962,0.6379559572334579,0.0024846702562609057,0.12679550456445576,0.5073407557827416,0.566848726746493,0.059648017179002366
38,0.0024883037613128603,0.001,0.6328523311073841,0.12361692093461962,0.634791441482504,0.0024914807959973634,0.12679550456445576,0.5073407557827416,0.5647830450715403,0.059648017179002366
39,0.002484547734242928,0.001,0.6351210691253498,0.12422526643021181,0.6355793147456016,0.0024807420723384458,0.12702991313860057,0.5073407557827416,0.5651214900917303,0.059648017179002366
39,0.002484547734242928,0.001,0.6351210691253498,0.12422526643021181,0.6355793147456016,0.0024807420723384458,0.12702991313860057,0.5073407557827416,0.5651214900917303,0.059648017179002366
40,0.0024808847467319606,0.001,0.6355843046862137,0.12422526643021181,0.6385224446209744,0.0024788246536961546,0.13135344906171464,0.5073407557827416,0.5666619984594916,0.059648017179002366
40,0.0024808847467319606,0.001,0.6355843046862137,0.12422526643021181,0.6385224446209744,0.0024788246536961546,0.13135344906171464,0.5073407557827416,0.5666619984594916,0.059648017179002366
41,0.0024686660997708886,0.001,0.6390083410306712,0.1296110774691711,0.6429110940369064,0.002462673510393465,0.13135344906171464,0.5073407557827416,0.5685292813295054,0.061188525546763795
41,0.0024686660997708886,0.001,0.6390083410306712,0.1296110774691711,0.6429110940369064,0.002462673510393465,0.13135344906171464,0.5073407557827416,0.5685292813295054,0.061188525546763795
42,0.0024783401250319617,0.001,0.6383162782650433,0.1296110774691711,0.6436273424579041,0.0024573619557898083,0.13409472710935155,0.5073407557827416,0.569357888103074,0.06201713232033235
42,0.0024783401250319617,0.001,0.6383162782650433,0.1296110774691711,0.6436273424579041,0.0024573619557898083,0.13409472710935155,0.5073407557827416,0.569357888103074,0.06201713232033235
43,0.0024627212515958446,0.001,0.6425021417668251,0.1327951243061931,0.6467983695581399,0.0024596268269203147,0.1354751331570928,0.5073407557827416,0.5667670331209299,0.06201713232033235
44,0.0024569881278268175,0.001,0.6451838849836333,0.13499130735679465,0.6415111539413197,0.0024600085453456255,0.1354751331570928,0.5073407557827416,0.5662885418854888,0.06201713232033235
45,0.0024516809193130826,0.001,0.6459429215652897,0.1357810402707974,0.6484196955293076,0.0024442714528579573,0.13815780906119368,0.5073407557827416,0.5680741311299395,0.06201713232033235
45,0.0024516809193130826,0.001,0.6459429215652897,0.1357810402707974,0.6484196955293076,0.0024442714528579573,0.13815780906119368,0.5073407557827416,0.5680741311299395,0.06201713232033235
46,0.0024510373739352344,0.001,0.6457810681765541,0.13619404546963987,0.6479183216346092,0.0024438827075674964,0.13815780906119368,0.5073407557827416,0.5647480335177275,0.06201713232033235
46,0.0024510373739352344,0.001,0.6457810681765541,0.13619404546963987,0.6479183216346092,0.0024438827075674964,0.13815780906119368,0.5073407557827416,0.5647480335177275,0.06201713232033235
47,0.002441175730492977,0.001,0.6502320363667821,0.13988039592687573,0.6515060750888799,0.002428004922922274,0.1416869603719283,0.5073407557827416,0.5690661251546344,0.06201713232033235
47,0.002441175730492977,0.001,0.6502320363667821,0.13988039592687573,0.6515060750888799,0.002428004922922274,0.1416869603719283,0.5073407557827416,0.5690661251546344,0.06201713232033235
