epoch,loss,lr,train_accuracy,acc_train_max_diff,validation_accuracy,validation_loss,acc_val_max_diff,test_random,test_accuarcy,test_loss,acc_test_max_dif
1,0.002706484054556569,0.001,0.5192304247353241,0.007117735222638144,0.5228640695535863,0.0027007529062450927,0.01253970907874935,0.50414922840172,0.510261609929384,0.0027152819521768577,0.006112381527663913
2,0.0026702691070639223,0.001,0.5552460455367859,0.043133356024099956,0.5666206877333779,0.0026636338060212986,0.056296327258540946,0.50414922840172,0.5459435359767586,0.0027073485989028913,0.04179430757503855
3,0.0026238469259046555,0.001,0.58130459965725,0.06919191014456405,0.5626776458786156,0.0026628373710117113,0.056296327258540946,0.50414922840172,0.5487768045907581,0.0026975140253935968,0.04462757618903801
4,0.0026232887084519877,0.001,0.5840842185717954,0.07197152905910942,0.560246335618347,0.0026622057058224807,0.056296327258540946,0.50414922840172,0.5485898376263825,0.0026980900373221716,0.04462757618903801
5,0.002612442343197246,0.001,0.5893060805283366,0.07719339101565059,0.559577551134147,0.002657641037839356,0.056296327258540946,0.50414922840172,0.5549323323409702,0.0027006824146082625,0.05078310393925012
6,0.0026186268489988315,0.001,0.583946879721023,0.07719339101565059,0.5664604581173717,0.0026562083895599895,0.056296327258540946,0.50414922840172,0.5512649034243718,0.002694904497767,0.05078310393925012
7,0.0025971848417889044,0.001,0.5958416184487876,0.08372892893610162,0.5761647996433149,0.0026356932023911877,0.06584043916847793,0.50414922840172,0.5528469315844731,0.0027157117646641397,0.05078310393925012
8,0.0025984678072629814,0.001,0.5933695191348847,0.08372892893610162,0.5698043805383715,0.0026483381647586105,0.06584043916847793,0.50414922840172,0.5553062662697215,0.002693661224308698,0.05115703786800141
9,0.002606400398146333,0.001,0.5896882408087467,0.08372892893610162,0.5713788106782589,0.0026498175071632225,0.06584043916847793,0.50414922840172,0.5558815492370309,0.002684515418298063,0.051732320835310874
10,0.0025946292592771755,0.001,0.5955430557297171,0.08372892893610162,0.5711489160118152,0.0026455946112598576,0.06584043916847793,0.50414922840172,0.5565431246494369,0.0027013907931503203,0.05239389624771684
11,0.0025862637511734387,0.001,0.5993139028715763,0.0872012133588903,0.574771498634565,0.0026368474813997962,0.06584043916847793,0.50414922840172,0.5586141433317513,0.0026889375397084084,0.05446491493003125
12,0.002584291235797571,0.001,0.5980061981620479,0.0872012133588903,0.5831800702223708,0.0026216946792650374,0.07285570974753386,0.50414922840172,0.5606563978657002,0.0026861090626731495,0.056507169463980156
13,0.0025812683282094876,0.001,0.6008992709098401,0.08878658139715412,0.5846012372512958,0.0026154543203546978,0.07427687677645878,0.50414922840172,0.5628424731414765,0.0026964974156325236,0.058693244739756456
14,0.0025765552616471596,0.001,0.6025980927813506,0.09048540326866461,0.5805815638410522,0.0026238118005869867,0.07427687677645878,0.50414922840172,0.5622240439516187,0.0026825964660859595,0.058693244739756456
15,0.0025740825597874543,0.001,0.6034728815482269,0.09136019203554091,0.5842947110293708,0.00261396375785655,0.07427687677645878,0.50414922840172,0.5623103363967151,0.0026846990623422824,0.058693244739756456
16,0.002571437443336066,0.001,0.6024697108121503,0.09136019203554091,0.585708911553252,0.002615915456191822,0.07538455107841502,0.50414922840172,0.5626411241029181,0.0026862175419093623,0.058693244739756456
