epoch,loss,lr,train_accuracy,acc_train_max_diff,validation_accuracy,validation_loss,acc_val_max_diff,test_random,test_accuarcy,test_loss,acc_test_max_dif
1,0.004252704102552594,0.001,tensor(0.3734),tensor(0.0360),tensor(0.3374),0.004293305014587336,0,0.35093699213300544,tensor(0.3154),0.004314888135890805,0
2,0.004249957188267052,0.001,tensor(0.3755),tensor(0.0381),tensor(0.3373),0.004293753262111613,0,0.35093699213300544,tensor(0.3154),0.00431589597738867,0
3,0.004248390224283852,0.001,tensor(0.3798),tensor(0.0424),tensor(0.3377),0.004285120701622932,tensor(0.0003),0.35093699213300544,tensor(0.3154),0.004311960416363339,0
4,0.004235568835193283,0.001,tensor(0.3900),tensor(0.0526),tensor(0.3387),0.00427038555521631,tensor(0.0013),0.35093699213300544,tensor(0.3154),0.00430566975907563,0
5,0.004191877987611465,0.001,tensor(0.4200),tensor(0.0826),tensor(0.3386),0.004249052354221397,tensor(0.0013),0.35093699213300544,tensor(0.3151),0.004310125830127853,0
6,0.0041600117317187775,0.001,tensor(0.4306),tensor(0.0932),tensor(0.3383),0.004225229943756558,tensor(0.0013),0.35093699213300544,tensor(0.3174),0.0042974663979866825,0
7,0.004147336303242996,0.001,tensor(0.4365),tensor(0.0990),tensor(0.3386),0.004227642028648746,tensor(0.0013),0.35093699213300544,tensor(0.3202),0.004303757459890927,0
8,0.004154065619714108,0.001,tensor(0.4327),tensor(0.0990),tensor(0.3380),0.004221997348993748,tensor(0.0013),0.35093699213300544,tensor(0.3184),0.004292003239806406,0
9,0.004144646394350903,0.001,tensor(0.4369),tensor(0.0995),tensor(0.3377),0.004238898546337197,tensor(0.0013),0.35093699213300544,tensor(0.3159),0.004282322639176422,0
10,0.004128733897316867,0.001,tensor(0.4424),tensor(0.1050),tensor(0.3411),0.00422768518383166,tensor(0.0037),0.35093699213300544,tensor(0.3271),0.004309582276674919,0
11,0.004117801096194086,0.001,tensor(0.4425),tensor(0.1051),tensor(0.3425),0.004241776674816678,tensor(0.0051),0.35093699213300544,tensor(0.3246),0.0043019913807212365,0
12,0.004115480930981164,0.001,tensor(0.4444),tensor(0.1070),tensor(0.3441),0.004218211754590243,tensor(0.0067),0.35093699213300544,tensor(0.3259),0.004281924555654883,0
13,0.004106414293633318,0.001,tensor(0.4474),tensor(0.1100),tensor(0.3497),0.004202182815965928,tensor(0.0123),0.35093699213300544,tensor(0.3303),0.004279183456074821,0
14,0.004113419664974307,0.001,tensor(0.4456),tensor(0.1100),tensor(0.3459),0.004204266890740709,tensor(0.0123),0.35093699213300544,tensor(0.3243),0.004273885908642683,0
15,0.00408859491599543,0.001,tensor(0.4510),tensor(0.1136),tensor(0.3537),0.0041695505545685674,tensor(0.0163),0.35093699213300544,tensor(0.3332),0.00426635603349165,0
16,0.004075046569909684,0.001,tensor(0.4552),tensor(0.1178),tensor(0.3567),0.004172859280671382,tensor(0.0193),0.35093699213300544,tensor(0.3354),0.004263301630412825,0
17,0.004075532706073695,0.001,tensor(0.4565),tensor(0.1191),tensor(0.3465),0.004185772259792044,tensor(0.0193),0.35093699213300544,tensor(0.3242),0.004257753068997439,0
18,0.004068536911886522,0.001,tensor(0.4590),tensor(0.1215),tensor(0.3526),0.00417177059495207,tensor(0.0193),0.35093699213300544,tensor(0.3303),0.004267662049087356,0
19,0.004058672623103782,0.001,tensor(0.4625),tensor(0.1251),tensor(0.3576),0.004145474363143194,tensor(0.0202),0.35093699213300544,tensor(0.3339),0.00427272419027621,0
20,0.004046527091054873,0.001,tensor(0.4627),tensor(0.1253),tensor(0.3528),0.004147411622681867,tensor(0.0202),0.35093699213300544,tensor(0.3290),0.004256046350159575,0
21,0.0040531290919926435,0.001,tensor(0.4629),tensor(0.1255),tensor(0.3600),0.004137023916862041,tensor(0.0226),0.35093699213300544,tensor(0.3356),0.004269824185266953,0
22,0.004054607152006344,0.001,tensor(0.4625),tensor(0.1255),tensor(0.3516),0.004152619356213661,tensor(0.0226),0.35093699213300544,tensor(0.3290),0.004254385103533848,0
23,0.00405014697357937,0.001,tensor(0.4635),tensor(0.1261),tensor(0.3529),0.004153700823104387,tensor(0.0226),0.35093699213300544,tensor(0.3284),0.004258193610680821,0
24,0.004046066168038034,0.001,tensor(0.4643),tensor(0.1268),tensor(0.3621),0.004143110130551492,tensor(0.0246),0.35093699213300544,tensor(0.3357),0.004260095147237127,0
25,0.004038512416507454,0.001,tensor(0.4655),tensor(0.1281),tensor(0.3621),0.004137380123387568,tensor(0.0246),0.35093699213300544,tensor(0.3344),0.004255368954357213,0
26,0.00403584439103901,0.001,tensor(0.4677),tensor(0.1302),tensor(0.3609),0.004122897132303636,tensor(0.0246),0.35093699213300544,tensor(0.3362),0.004267214041714549,0
27,0.004023321431049522,0.001,tensor(0.4686),tensor(0.1312),tensor(0.3614),0.004124379895474122,tensor(0.0246),0.35093699213300544,tensor(0.3347),0.004253592730628028,0
28,0.00402838399353465,0.001,tensor(0.4678),tensor(0.1312),tensor(0.3717),0.00411695158175571,tensor(0.0343),0.35093699213300544,tensor(0.3431),0.00426389242627524,0
29,0.004021770215795931,0.001,tensor(0.4693),tensor(0.1319),tensor(0.3678),0.004098405112683401,tensor(0.0343),0.35093699213300544,tensor(0.3381),0.0042579017647170194,0
30,0.00401607422247151,0.001,tensor(0.4703),tensor(0.1329),tensor(0.3700),0.0041032021179140754,tensor(0.0343),0.35093699213300544,tensor(0.3384),0.004266477030980551,0
31,0.0040179648267899175,0.001,tensor(0.4707),tensor(0.1333),tensor(0.3759),0.004103349649012162,tensor(0.0384),0.35093699213300544,tensor(0.3404),0.004257977245417385,0
32,0.004008346543816206,0.001,tensor(0.4740),tensor(0.1365),tensor(0.3787),0.004075827580799798,tensor(0.0413),0.35093699213300544,tensor(0.3422),0.004279586131822591,0
33,0.0040075129179492595,0.001,tensor(0.4734),tensor(0.1365),tensor(0.3743),0.004085300110230945,tensor(0.0413),0.35093699213300544,tensor(0.3388),0.004253392851773939,0
34,0.004010480059435815,0.001,tensor(0.4730),tensor(0.1365),tensor(0.3763),0.004060137315480586,tensor(0.0413),0.35093699213300544,tensor(0.3439),0.004266250127685183,0
35,0.004002889480699503,0.001,tensor(0.4760),tensor(0.1386),tensor(0.3787),0.004049789062209536,tensor(0.0413),0.35093699213300544,tensor(0.3440),0.004277832498897563,0
36,0.003988354989853975,0.001,tensor(0.4783),tensor(0.1409),tensor(0.3802),0.004065892452140467,tensor(0.0428),0.35093699213300544,tensor(0.3431),0.004258144066586176,0
37,0.003996113024191383,0.001,tensor(0.4751),tensor(0.1409),tensor(0.3826),0.00405835977371818,tensor(0.0452),0.35093699213300544,tensor(0.3421),0.004269663596221496,0
38,0.003985434541641423,0.001,tensor(0.4797),tensor(0.1422),tensor(0.3904),0.004060044257575813,tensor(0.0530),0.35093699213300544,tensor(0.3456),0.004275171406236738,0
39,0.003994469867051038,0.001,tensor(0.4772),tensor(0.1422),tensor(0.3898),0.004033057936066109,tensor(0.0530),0.35093699213300544,tensor(0.3449),0.004277472701358462,0
40,0.003974085387205623,0.001,tensor(0.4807),tensor(0.1433),tensor(0.3916),0.0040217049198508735,tensor(0.0542),0.35093699213300544,tensor(0.3468),0.004283751060703757,0
41,0.003962255487213889,0.001,tensor(0.4831),tensor(0.1456),tensor(0.3787),0.00406466461431312,tensor(0.0542),0.35093699213300544,tensor(0.3388),0.004258842462158181,0
42,0.003979432585506796,0.001,tensor(0.4807),tensor(0.1456),tensor(0.3851),0.004028374149971337,tensor(0.0542),0.35093699213300544,tensor(0.3404),0.004270224423028649,0
43,0.003977818975408404,0.001,tensor(0.4816),tensor(0.1456),tensor(0.3902),0.004021151128775764,tensor(0.0542),0.35093699213300544,tensor(0.3462),0.004277708837968882,0
44,0.003964162160852844,0.001,tensor(0.4828),tensor(0.1456),tensor(0.3796),0.004030414699590453,tensor(0.0542),0.35093699213300544,tensor(0.3387),0.0042690557121683615,0
45,0.003965951050999977,0.001,tensor(0.4844),tensor(0.1470),tensor(0.3873),0.0040094645059305135,tensor(0.0542),0.35093699213300544,tensor(0.3409),0.004277780814278575,0
46,0.003961435488908798,0.001,tensor(0.4846),tensor(0.1471),tensor(0.3883),0.004003481710213322,tensor(0.0542),0.35093699213300544,tensor(0.3402),0.004282941957932878,0
